ID,ECLO
ACCIDENT_42066,5.078319
ACCIDENT_42067,4.410272
ACCIDENT_42068,5.395695
ACCIDENT_42069,4.726644
ACCIDENT_42070,4.262726
ACCIDENT_42071,4.302924
ACCIDENT_42072,5.094131
ACCIDENT_42073,5.1198
ACCIDENT_42074,5.0362983
ACCIDENT_42075,5.2223806
ACCIDENT_42076,4.0963464
ACCIDENT_42077,5.1599336
ACCIDENT_42078,5.109644
ACCIDENT_42079,4.592787
ACCIDENT_42080,5.0227923
ACCIDENT_42081,4.6999526
ACCIDENT_42082,5.0273733
ACCIDENT_42083,3.8832679
ACCIDENT_42084,3.5546901
ACCIDENT_42085,4.3807025
ACCIDENT_42086,4.8536243
ACCIDENT_42087,4.7208924
ACCIDENT_42088,4.5223737
ACCIDENT_42089,3.9981198
ACCIDENT_42090,3.9232213
ACCIDENT_42091,3.8706396
ACCIDENT_42092,4.56076
ACCIDENT_42093,4.3880796
ACCIDENT_42094,3.731201
ACCIDENT_42095,4.55061
ACCIDENT_42096,4.727487
ACCIDENT_42097,4.7451286
ACCIDENT_42098,3.8683255
ACCIDENT_42099,4.675814
ACCIDENT_42100,4.1937733
ACCIDENT_42101,4.881754
ACCIDENT_42102,3.9106586
ACCIDENT_42103,5.0368166
ACCIDENT_42104,3.7159164
ACCIDENT_42105,4.7805223
ACCIDENT_42106,4.725302
ACCIDENT_42107,4.6730103
ACCIDENT_42108,4.8001885
ACCIDENT_42109,4.81382
ACCIDENT_42110,4.5059347
ACCIDENT_42111,4.544216
ACCIDENT_42112,4.621859
ACCIDENT_42113,4.624543
ACCIDENT_42114,4.5788903
ACCIDENT_42115,3.642494
ACCIDENT_42116,4.552464
ACCIDENT_42117,4.7511177
ACCIDENT_42118,4.7973886
ACCIDENT_42119,3.6628249
ACCIDENT_42120,4.506758
ACCIDENT_42121,4.6110377
ACCIDENT_42122,4.2331524
ACCIDENT_42123,4.349345
ACCIDENT_42124,4.9437175
ACCIDENT_42125,4.979825
ACCIDENT_42126,3.1859446
ACCIDENT_42127,4.8407226
ACCIDENT_42128,4.5287766
ACCIDENT_42129,4.431819
ACCIDENT_42130,4.659988
ACCIDENT_42131,4.667726
ACCIDENT_42132,4.915421
ACCIDENT_42133,4.711128
ACCIDENT_42134,3.8243773
ACCIDENT_42135,4.8518023
ACCIDENT_42136,4.8518023
ACCIDENT_42137,3.7114506
ACCIDENT_42138,4.696587
ACCIDENT_42139,4.71195
ACCIDENT_42140,4.911335
ACCIDENT_42141,4.822799
ACCIDENT_42142,4.9450245
ACCIDENT_42143,4.5533805
ACCIDENT_42144,4.6231284
ACCIDENT_42145,4.5030603
ACCIDENT_42146,4.7450223
ACCIDENT_42147,4.2815523
ACCIDENT_42148,3.803202
ACCIDENT_42149,4.651653
ACCIDENT_42150,4.791895
ACCIDENT_42151,4.5835214
ACCIDENT_42152,3.9672492
ACCIDENT_42153,4.6849284
ACCIDENT_42154,4.9645076
ACCIDENT_42155,4.4493785
ACCIDENT_42156,4.966613
ACCIDENT_42157,4.955004
ACCIDENT_42158,3.828242
ACCIDENT_42159,4.449917
ACCIDENT_42160,4.62487
ACCIDENT_42161,4.5855074
ACCIDENT_42162,4.467509
ACCIDENT_42163,4.7214956
ACCIDENT_42164,4.7671895
ACCIDENT_42165,4.4226975
ACCIDENT_42166,4.0661674
ACCIDENT_42167,3.6487968
ACCIDENT_42168,4.6885552
ACCIDENT_42169,4.9297137
ACCIDENT_42170,4.5676346
ACCIDENT_42171,4.5554485
ACCIDENT_42172,4.3486304
ACCIDENT_42173,4.5861917
ACCIDENT_42174,4.7461014
ACCIDENT_42175,4.7075176
ACCIDENT_42176,4.564568
ACCIDENT_42177,4.1159487
ACCIDENT_42178,4.691047
ACCIDENT_42179,4.6608567
ACCIDENT_42180,4.592686
ACCIDENT_42181,4.708061
ACCIDENT_42182,4.2148013
ACCIDENT_42183,3.7048006
ACCIDENT_42184,4.5306206
ACCIDENT_42185,5.1540594
ACCIDENT_42186,4.4843497
ACCIDENT_42187,3.3622067
ACCIDENT_42188,4.421703
ACCIDENT_42189,3.5952675
ACCIDENT_42190,4.595189
ACCIDENT_42191,4.687955
ACCIDENT_42192,3.6253693
ACCIDENT_42193,4.616052
ACCIDENT_42194,4.3926806
ACCIDENT_42195,4.6805763
ACCIDENT_42196,4.6307425
ACCIDENT_42197,4.4678793
ACCIDENT_42198,4.957797
ACCIDENT_42199,4.270423
ACCIDENT_42200,4.2397423
ACCIDENT_42201,4.401089
ACCIDENT_42202,4.9650755
ACCIDENT_42203,3.0248268
ACCIDENT_42204,3.4669888
ACCIDENT_42205,4.771625
ACCIDENT_42206,4.267098
ACCIDENT_42207,4.5653143
ACCIDENT_42208,4.836447
ACCIDENT_42209,4.927357
ACCIDENT_42210,4.579613
ACCIDENT_42211,4.5459867
ACCIDENT_42212,4.6855793
ACCIDENT_42213,5.0215225
ACCIDENT_42214,3.9577444
ACCIDENT_42215,4.6420517
ACCIDENT_42216,4.672302
ACCIDENT_42217,4.4489303
ACCIDENT_42218,4.787449
ACCIDENT_42219,3.6742518
ACCIDENT_42220,4.629114
ACCIDENT_42221,4.361766
ACCIDENT_42222,4.631845
ACCIDENT_42223,4.774915
ACCIDENT_42224,4.4951863
ACCIDENT_42225,5.2142286
ACCIDENT_42226,4.5703297
ACCIDENT_42227,4.6655345
ACCIDENT_42228,4.7717137
ACCIDENT_42229,4.7184315
ACCIDENT_42230,4.5940595
ACCIDENT_42231,4.480556
ACCIDENT_42232,4.473767
ACCIDENT_42233,4.2666683
ACCIDENT_42234,4.660835
ACCIDENT_42235,4.7214494
ACCIDENT_42236,4.8365765
ACCIDENT_42237,4.4097304
ACCIDENT_42238,3.7012432
ACCIDENT_42239,4.6013036
ACCIDENT_42240,4.5233383
ACCIDENT_42241,3.6267302
ACCIDENT_42242,4.470117
ACCIDENT_42243,4.2071
ACCIDENT_42244,4.482701
ACCIDENT_42245,4.5916324
ACCIDENT_42246,4.3583436
ACCIDENT_42247,5.582991
ACCIDENT_42248,5.00157
ACCIDENT_42249,4.1125927
ACCIDENT_42250,3.8175428
ACCIDENT_42251,3.499512
ACCIDENT_42252,4.8784165
ACCIDENT_42253,5.2979684
ACCIDENT_42254,4.855657
ACCIDENT_42255,4.7175236
ACCIDENT_42256,4.924516
ACCIDENT_42257,4.9584546
ACCIDENT_42258,4.8017125
ACCIDENT_42259,4.701053
ACCIDENT_42260,3.991821
ACCIDENT_42261,4.374438
ACCIDENT_42262,4.89427
ACCIDENT_42263,4.993084
ACCIDENT_42264,3.787406
ACCIDENT_42265,4.525286
ACCIDENT_42266,4.6880007
ACCIDENT_42267,3.8313143
ACCIDENT_42268,3.4422128
ACCIDENT_42269,4.9430804
ACCIDENT_42270,4.0348907
ACCIDENT_42271,4.515815
ACCIDENT_42272,4.107475
ACCIDENT_42273,4.905011
ACCIDENT_42274,4.8049517
ACCIDENT_42275,4.852376
ACCIDENT_42276,4.789777
ACCIDENT_42277,4.924491
ACCIDENT_42278,4.7286525
ACCIDENT_42279,4.7185287
ACCIDENT_42280,4.733661
ACCIDENT_42281,4.6757083
ACCIDENT_42282,4.7694826
ACCIDENT_42283,3.4127138
ACCIDENT_42284,4.7891965
ACCIDENT_42285,5.100802
ACCIDENT_42286,3.9792202
ACCIDENT_42287,4.655147
ACCIDENT_42288,4.8695955
ACCIDENT_42289,4.1403584
ACCIDENT_42290,5.174235
ACCIDENT_42291,5.190042
ACCIDENT_42292,5.185934
ACCIDENT_42293,4.964632
ACCIDENT_42294,5.2428412
ACCIDENT_42295,5.324516
ACCIDENT_42296,5.5848155
ACCIDENT_42297,5.080642
ACCIDENT_42298,4.1788964
ACCIDENT_42299,5.064461
ACCIDENT_42300,5.156936
ACCIDENT_42301,5.1531425
ACCIDENT_42302,3.9801638
ACCIDENT_42303,4.962475
ACCIDENT_42304,3.6537764
ACCIDENT_42305,5.0902305
ACCIDENT_42306,5.4426303
ACCIDENT_42307,4.0720105
ACCIDENT_42308,5.2104955
ACCIDENT_42309,5.039371
ACCIDENT_42310,4.9831877
ACCIDENT_42311,4.754946
ACCIDENT_42312,4.2998676
ACCIDENT_42313,4.7598844
ACCIDENT_42314,4.8907638
ACCIDENT_42315,5.0325847
ACCIDENT_42316,4.8673773
ACCIDENT_42317,5.101483
ACCIDENT_42318,4.899238
ACCIDENT_42319,3.7895133
ACCIDENT_42320,4.8078356
ACCIDENT_42321,4.6490455
ACCIDENT_42322,4.752253
ACCIDENT_42323,4.740562
ACCIDENT_42324,4.448849
ACCIDENT_42325,3.6639602
ACCIDENT_42326,4.423137
ACCIDENT_42327,3.7959
ACCIDENT_42328,4.495941
ACCIDENT_42329,4.4151077
ACCIDENT_42330,4.8557744
ACCIDENT_42331,3.6392553
ACCIDENT_42332,4.7761145
ACCIDENT_42333,4.561234
ACCIDENT_42334,3.3988078
ACCIDENT_42335,3.9312623
ACCIDENT_42336,4.8971763
ACCIDENT_42337,3.432828
ACCIDENT_42338,4.2724633
ACCIDENT_42339,4.7824345
ACCIDENT_42340,4.4465303
ACCIDENT_42341,4.462725
ACCIDENT_42342,3.7023766
ACCIDENT_42343,4.431497
ACCIDENT_42344,4.526462
ACCIDENT_42345,4.7544327
ACCIDENT_42346,4.423262
ACCIDENT_42347,4.4300604
ACCIDENT_42348,3.4785616
ACCIDENT_42349,4.8232727
ACCIDENT_42350,4.7025228
ACCIDENT_42351,4.7533536
ACCIDENT_42352,3.875078
ACCIDENT_42353,4.622867
ACCIDENT_42354,4.7637243
ACCIDENT_42355,4.681744
ACCIDENT_42356,4.7428236
ACCIDENT_42357,4.7446613
ACCIDENT_42358,4.5318346
ACCIDENT_42359,4.5383167
ACCIDENT_42360,4.7415695
ACCIDENT_42361,4.63377
ACCIDENT_42362,3.6961272
ACCIDENT_42363,3.3189204
ACCIDENT_42364,3.7726786
ACCIDENT_42365,4.923117
ACCIDENT_42366,4.5443273
ACCIDENT_42367,4.588655
ACCIDENT_42368,4.631951
ACCIDENT_42369,5.042725
ACCIDENT_42370,4.4553766
ACCIDENT_42371,4.5901957
ACCIDENT_42372,4.0023417
ACCIDENT_42373,4.68722
ACCIDENT_42374,4.383874
ACCIDENT_42375,4.4237595
ACCIDENT_42376,3.5114882
ACCIDENT_42377,4.5873156
ACCIDENT_42378,4.7554784
ACCIDENT_42379,4.7863655
ACCIDENT_42380,4.5897675
ACCIDENT_42381,3.8944705
ACCIDENT_42382,4.6760774
ACCIDENT_42383,4.6601334
ACCIDENT_42384,4.5371585
ACCIDENT_42385,3.4165747
ACCIDENT_42386,3.687423
ACCIDENT_42387,3.589277
ACCIDENT_42388,4.5558176
ACCIDENT_42389,4.734604
ACCIDENT_42390,4.5447903
ACCIDENT_42391,4.8250446
ACCIDENT_42392,4.908299
ACCIDENT_42393,3.5587513
ACCIDENT_42394,3.4936025
ACCIDENT_42395,4.675023
ACCIDENT_42396,4.771324
ACCIDENT_42397,4.9622793
ACCIDENT_42398,4.473706
ACCIDENT_42399,4.528583
ACCIDENT_42400,4.7972655
ACCIDENT_42401,4.7828317
ACCIDENT_42402,5.0260005
ACCIDENT_42403,4.5171723
ACCIDENT_42404,3.1737585
ACCIDENT_42405,4.5452743
ACCIDENT_42406,4.6854916
ACCIDENT_42407,4.415611
ACCIDENT_42408,4.383812
ACCIDENT_42409,4.7399836
ACCIDENT_42410,4.7741656
ACCIDENT_42411,4.6671014
ACCIDENT_42412,3.847631
ACCIDENT_42413,3.796942
ACCIDENT_42414,4.652551
ACCIDENT_42415,3.720457
ACCIDENT_42416,4.3806944
ACCIDENT_42417,5.084462
ACCIDENT_42418,4.5696745
ACCIDENT_42419,4.5413976
ACCIDENT_42420,4.5103297
ACCIDENT_42421,4.7962594
ACCIDENT_42422,5.044984
ACCIDENT_42423,4.788025
ACCIDENT_42424,4.539293
ACCIDENT_42425,4.7807846
ACCIDENT_42426,4.516598
ACCIDENT_42427,4.067347
ACCIDENT_42428,4.82941
ACCIDENT_42429,4.875056
ACCIDENT_42430,4.6839666
ACCIDENT_42431,4.52375
ACCIDENT_42432,4.6608443
ACCIDENT_42433,4.6982245
ACCIDENT_42434,3.7571423
ACCIDENT_42435,4.970089
ACCIDENT_42436,4.6475782
ACCIDENT_42437,4.494745
ACCIDENT_42438,4.92232
ACCIDENT_42439,3.661541
ACCIDENT_42440,4.8380003
ACCIDENT_42441,4.5552354
ACCIDENT_42442,4.2823725
ACCIDENT_42443,4.7728896
ACCIDENT_42444,3.714215
ACCIDENT_42445,4.8976145
ACCIDENT_42446,4.4183125
ACCIDENT_42447,3.6593692
ACCIDENT_42448,3.4699795
ACCIDENT_42449,4.5881467
ACCIDENT_42450,4.6829915
ACCIDENT_42451,4.378818
ACCIDENT_42452,3.5927382
ACCIDENT_42453,4.4831147
ACCIDENT_42454,4.7360625
ACCIDENT_42455,4.26805
ACCIDENT_42456,4.8832717
ACCIDENT_42457,4.4975896
ACCIDENT_42458,4.473984
ACCIDENT_42459,4.5487475
ACCIDENT_42460,3.715755
ACCIDENT_42461,3.6806467
ACCIDENT_42462,3.6143262
ACCIDENT_42463,4.4163246
ACCIDENT_42464,3.9044774
ACCIDENT_42465,4.3702006
ACCIDENT_42466,3.5810764
ACCIDENT_42467,4.3376427
ACCIDENT_42468,4.5879817
ACCIDENT_42469,3.935087
ACCIDENT_42470,3.7462056
ACCIDENT_42471,3.5550332
ACCIDENT_42472,3.642236
ACCIDENT_42473,4.3066874
ACCIDENT_42474,5.089146
ACCIDENT_42475,4.8896112
ACCIDENT_42476,4.9198613
ACCIDENT_42477,5.1192465
ACCIDENT_42478,4.9377995
ACCIDENT_42479,5.0011344
ACCIDENT_42480,5.421888
ACCIDENT_42481,4.7537923
ACCIDENT_42482,3.5121443
ACCIDENT_42483,4.7506175
ACCIDENT_42484,5.076531
ACCIDENT_42485,4.4752736
ACCIDENT_42486,5.036627
ACCIDENT_42487,3.8939316
ACCIDENT_42488,4.8089433
ACCIDENT_42489,4.857098
ACCIDENT_42490,4.8513293
ACCIDENT_42491,5.122471
ACCIDENT_42492,4.709806
ACCIDENT_42493,4.8622155
ACCIDENT_42494,4.713987
ACCIDENT_42495,4.0615535
ACCIDENT_42496,4.4464245
ACCIDENT_42497,3.2849886
ACCIDENT_42498,4.8178477
ACCIDENT_42499,4.80755
ACCIDENT_42500,4.672878
ACCIDENT_42501,4.4971085
ACCIDENT_42502,4.797054
ACCIDENT_42503,3.6854568
ACCIDENT_42504,4.434253
ACCIDENT_42505,4.589548
ACCIDENT_42506,5.352363
ACCIDENT_42507,5.1507173
ACCIDENT_42508,4.896843
ACCIDENT_42509,4.996222
ACCIDENT_42510,4.85951
ACCIDENT_42511,4.844476
ACCIDENT_42512,3.8953946
ACCIDENT_42513,4.4976683
ACCIDENT_42514,5.2702746
ACCIDENT_42515,4.9147696
ACCIDENT_42516,4.626305
ACCIDENT_42517,5.1451077
ACCIDENT_42518,5.071916
ACCIDENT_42519,5.0565248
ACCIDENT_42520,3.5727615
ACCIDENT_42521,4.814976
ACCIDENT_42522,5.1174507
ACCIDENT_42523,4.6409364
ACCIDENT_42524,4.674992
ACCIDENT_42525,4.953323
ACCIDENT_42526,4.6640735
ACCIDENT_42527,4.806166
ACCIDENT_42528,4.5108914
ACCIDENT_42529,4.768083
ACCIDENT_42530,3.957525
ACCIDENT_42531,3.9739716
ACCIDENT_42532,4.917009
ACCIDENT_42533,4.354847
ACCIDENT_42534,4.542475
ACCIDENT_42535,3.7771308
ACCIDENT_42536,4.6805406
ACCIDENT_42537,4.592193
ACCIDENT_42538,3.4813993
ACCIDENT_42539,4.3243446
ACCIDENT_42540,4.8674355
ACCIDENT_42541,4.9359283
ACCIDENT_42542,3.5039
ACCIDENT_42543,3.8364255
ACCIDENT_42544,4.8847127
ACCIDENT_42545,4.678397
ACCIDENT_42546,4.4543576
ACCIDENT_42547,4.845224
ACCIDENT_42548,3.5760853
ACCIDENT_42549,3.6646473
ACCIDENT_42550,4.84273
ACCIDENT_42551,4.662458
ACCIDENT_42552,4.6580167
ACCIDENT_42553,4.3996296
ACCIDENT_42554,4.809773
ACCIDENT_42555,4.5732274
ACCIDENT_42556,4.6758323
ACCIDENT_42557,4.626505
ACCIDENT_42558,4.920335
ACCIDENT_42559,5.11714
ACCIDENT_42560,4.429191
ACCIDENT_42561,3.5630894
ACCIDENT_42562,4.901817
ACCIDENT_42563,4.5848966
ACCIDENT_42564,4.1063447
ACCIDENT_42565,4.7133036
ACCIDENT_42566,3.5796921
ACCIDENT_42567,4.6698594
ACCIDENT_42568,4.4966717
ACCIDENT_42569,4.5546246
ACCIDENT_42570,4.39507
ACCIDENT_42571,4.5870705
ACCIDENT_42572,5.1323414
ACCIDENT_42573,4.371546
ACCIDENT_42574,3.7967026
ACCIDENT_42575,4.596843
ACCIDENT_42576,4.5925183
ACCIDENT_42577,4.623635
ACCIDENT_42578,4.7973447
ACCIDENT_42579,5.187696
ACCIDENT_42580,4.46056
ACCIDENT_42581,4.5105042
ACCIDENT_42582,5.0462747
ACCIDENT_42583,3.597073
ACCIDENT_42584,4.6418767
ACCIDENT_42585,4.617209
ACCIDENT_42586,3.4480228
ACCIDENT_42587,4.670518
ACCIDENT_42588,4.09026
ACCIDENT_42589,4.584766
ACCIDENT_42590,3.8368857
ACCIDENT_42591,5.074743
ACCIDENT_42592,4.5394807
ACCIDENT_42593,3.8434398
ACCIDENT_42594,4.7607512
ACCIDENT_42595,4.657171
ACCIDENT_42596,4.6222234
ACCIDENT_42597,5.162032
ACCIDENT_42598,4.839528
ACCIDENT_42599,4.774098
ACCIDENT_42600,4.4708357
ACCIDENT_42601,3.1232092
ACCIDENT_42602,4.882568
ACCIDENT_42603,4.635926
ACCIDENT_42604,4.7968206
ACCIDENT_42605,5.2273045
ACCIDENT_42606,4.036306
ACCIDENT_42607,5.0858426
ACCIDENT_42608,4.666493
ACCIDENT_42609,4.4924855
ACCIDENT_42610,4.8866158
ACCIDENT_42611,3.5552995
ACCIDENT_42612,3.8531044
ACCIDENT_42613,4.408712
ACCIDENT_42614,4.6997437
ACCIDENT_42615,4.2120824
ACCIDENT_42616,4.2735596
ACCIDENT_42617,4.519352
ACCIDENT_42618,4.682917
ACCIDENT_42619,4.6274776
ACCIDENT_42620,4.6257505
ACCIDENT_42621,4.603374
ACCIDENT_42622,4.6116896
ACCIDENT_42623,3.3288279
ACCIDENT_42624,4.346674
ACCIDENT_42625,4.9464774
ACCIDENT_42626,4.437125
ACCIDENT_42627,4.6008444
ACCIDENT_42628,4.4655004
ACCIDENT_42629,4.472865
ACCIDENT_42630,4.693457
ACCIDENT_42631,4.874788
ACCIDENT_42632,4.4222054
ACCIDENT_42633,4.449926
ACCIDENT_42634,4.6340947
ACCIDENT_42635,3.623472
ACCIDENT_42636,4.520695
ACCIDENT_42637,3.912267
ACCIDENT_42638,4.471026
ACCIDENT_42639,4.834055
ACCIDENT_42640,4.407189
ACCIDENT_42641,4.7599273
ACCIDENT_42642,4.365717
ACCIDENT_42643,4.6215777
ACCIDENT_42644,4.537857
ACCIDENT_42645,4.1264076
ACCIDENT_42646,4.806524
ACCIDENT_42647,4.41244
ACCIDENT_42648,4.361948
ACCIDENT_42649,4.4862823
ACCIDENT_42650,4.6275764
ACCIDENT_42651,3.4538968
ACCIDENT_42652,4.6929283
ACCIDENT_42653,4.549447
ACCIDENT_42654,4.468267
ACCIDENT_42655,4.7722507
ACCIDENT_42656,3.8762853
ACCIDENT_42657,4.749985
ACCIDENT_42658,3.6592524
ACCIDENT_42659,4.579891
ACCIDENT_42660,3.3182595
ACCIDENT_42661,4.8888526
ACCIDENT_42662,4.4310265
ACCIDENT_42663,4.49307
ACCIDENT_42664,4.6930356
ACCIDENT_42665,4.6408105
ACCIDENT_42666,3.7561424
ACCIDENT_42667,4.5214
ACCIDENT_42668,4.4700913
ACCIDENT_42669,4.842292
ACCIDENT_42670,4.6841044
ACCIDENT_42671,4.187041
ACCIDENT_42672,4.6701427
ACCIDENT_42673,4.341402
ACCIDENT_42674,4.9609785
ACCIDENT_42675,3.679601
ACCIDENT_42676,4.391331
ACCIDENT_42677,4.8686895
ACCIDENT_42678,4.9480047
ACCIDENT_42679,4.3717275
ACCIDENT_42680,4.5960646
ACCIDENT_42681,4.5098953
ACCIDENT_42682,4.5354996
ACCIDENT_42683,3.7530992
ACCIDENT_42684,4.225107
ACCIDENT_42685,4.5842776
ACCIDENT_42686,4.2990456
ACCIDENT_42687,4.9339247
ACCIDENT_42688,3.4276187
ACCIDENT_42689,3.402913
ACCIDENT_42690,4.598819
ACCIDENT_42691,3.8338912
ACCIDENT_42692,5.085713
ACCIDENT_42693,4.759273
ACCIDENT_42694,4.1432843
ACCIDENT_42695,4.855482
ACCIDENT_42696,4.975455
ACCIDENT_42697,3.5205166
ACCIDENT_42698,4.9626217
ACCIDENT_42699,3.920398
ACCIDENT_42700,4.8582406
ACCIDENT_42701,4.947917
ACCIDENT_42702,3.933913
ACCIDENT_42703,5.023794
ACCIDENT_42704,3.861539
ACCIDENT_42705,4.658139
ACCIDENT_42706,5.1468663
ACCIDENT_42707,4.7623305
ACCIDENT_42708,5.029236
ACCIDENT_42709,4.7224393
ACCIDENT_42710,4.8323164
ACCIDENT_42711,3.6589234
ACCIDENT_42712,4.6791883
ACCIDENT_42713,4.0093203
ACCIDENT_42714,4.71964
ACCIDENT_42715,4.6309443
ACCIDENT_42716,3.6393359
ACCIDENT_42717,4.724718
ACCIDENT_42718,4.6227093
ACCIDENT_42719,4.5691204
ACCIDENT_42720,5.08814
ACCIDENT_42721,3.6713097
ACCIDENT_42722,5.390502
ACCIDENT_42723,5.268556
ACCIDENT_42724,5.151166
ACCIDENT_42725,5.1424775
ACCIDENT_42726,4.7665763
ACCIDENT_42727,5.1350045
ACCIDENT_42728,5.355925
ACCIDENT_42729,4.894391
ACCIDENT_42730,5.139888
ACCIDENT_42731,4.170957
ACCIDENT_42732,5.2500615
ACCIDENT_42733,5.2470527
ACCIDENT_42734,5.0323343
ACCIDENT_42735,3.9637678
ACCIDENT_42736,5.2437053
ACCIDENT_42737,5.3894362
ACCIDENT_42738,5.132552
ACCIDENT_42739,5.1574955
ACCIDENT_42740,4.0380783
ACCIDENT_42741,3.9817417
ACCIDENT_42742,5.1495943
ACCIDENT_42743,4.9583864
ACCIDENT_42744,4.8175817
ACCIDENT_42745,3.5878093
ACCIDENT_42746,4.6267886
ACCIDENT_42747,4.5391555
ACCIDENT_42748,4.7704062
ACCIDENT_42749,4.517532
ACCIDENT_42750,3.8608487
ACCIDENT_42751,4.7078767
ACCIDENT_42752,4.7764053
ACCIDENT_42753,4.633456
ACCIDENT_42754,4.3668575
ACCIDENT_42755,4.6340218
ACCIDENT_42756,3.6410728
ACCIDENT_42757,4.6580777
ACCIDENT_42758,4.6175513
ACCIDENT_42759,4.9123273
ACCIDENT_42760,3.8492725
ACCIDENT_42761,4.7127604
ACCIDENT_42762,4.656397
ACCIDENT_42763,3.3026793
ACCIDENT_42764,4.117805
ACCIDENT_42765,4.6901746
ACCIDENT_42766,4.630435
ACCIDENT_42767,4.455743
ACCIDENT_42768,4.424354
ACCIDENT_42769,4.91402
ACCIDENT_42770,4.51724
ACCIDENT_42771,4.91657
ACCIDENT_42772,4.5068274
ACCIDENT_42773,4.927048
ACCIDENT_42774,3.3534842
ACCIDENT_42775,4.6767354
ACCIDENT_42776,4.6874104
ACCIDENT_42777,4.1057854
ACCIDENT_42778,3.6598032
ACCIDENT_42779,4.811497
ACCIDENT_42780,4.718677
ACCIDENT_42781,4.4989944
ACCIDENT_42782,4.418813
ACCIDENT_42783,5.00174
ACCIDENT_42784,4.4105783
ACCIDENT_42785,4.7417984
ACCIDENT_42786,4.812657
ACCIDENT_42787,4.620898
ACCIDENT_42788,4.449584
ACCIDENT_42789,3.561488
ACCIDENT_42790,4.178332
ACCIDENT_42791,4.58492
ACCIDENT_42792,4.121645
ACCIDENT_42793,4.663038
ACCIDENT_42794,3.926832
ACCIDENT_42795,4.493386
ACCIDENT_42796,4.7268944
ACCIDENT_42797,4.5359845
ACCIDENT_42798,4.172896
ACCIDENT_42799,4.6860085
ACCIDENT_42800,3.6800818
ACCIDENT_42801,4.7705994
ACCIDENT_42802,4.5109396
ACCIDENT_42803,4.8182473
ACCIDENT_42804,4.6468725
ACCIDENT_42805,4.5585904
ACCIDENT_42806,4.3175745
ACCIDENT_42807,3.6192372
ACCIDENT_42808,4.644019
ACCIDENT_42809,4.5104957
ACCIDENT_42810,4.411035
ACCIDENT_42811,3.7734082
ACCIDENT_42812,4.7713428
ACCIDENT_42813,3.629548
ACCIDENT_42814,4.534596
ACCIDENT_42815,4.173056
ACCIDENT_42816,4.415352
ACCIDENT_42817,4.4697638
ACCIDENT_42818,3.2900088
ACCIDENT_42819,4.387441
ACCIDENT_42820,4.4774733
ACCIDENT_42821,4.4383917
ACCIDENT_42822,3.0267117
ACCIDENT_42823,3.801653
ACCIDENT_42824,4.293862
ACCIDENT_42825,3.879597
ACCIDENT_42826,3.750251
ACCIDENT_42827,4.641393
ACCIDENT_42828,4.830827
ACCIDENT_42829,4.530361
ACCIDENT_42830,4.306989
ACCIDENT_42831,3.5104048
ACCIDENT_42832,3.5471938
ACCIDENT_42833,4.8802123
ACCIDENT_42834,4.285347
ACCIDENT_42835,3.8300028
ACCIDENT_42836,3.67144
ACCIDENT_42837,4.3225775
ACCIDENT_42838,3.007786
ACCIDENT_42839,4.442271
ACCIDENT_42840,3.5543873
ACCIDENT_42841,3.5526211
ACCIDENT_42842,4.8379564
ACCIDENT_42843,4.3997865
ACCIDENT_42844,4.6415086
ACCIDENT_42845,4.3008285
ACCIDENT_42846,4.5489826
ACCIDENT_42847,3.4550412
ACCIDENT_42848,3.772289
ACCIDENT_42849,4.3729205
ACCIDENT_42850,4.692173
ACCIDENT_42851,4.639887
ACCIDENT_42852,4.8909793
ACCIDENT_42853,4.924811
ACCIDENT_42854,4.400045
ACCIDENT_42855,4.400045
ACCIDENT_42856,4.7990055
ACCIDENT_42857,4.4208364
ACCIDENT_42858,5.0543704
ACCIDENT_42859,4.333908
ACCIDENT_42860,4.9503865
ACCIDENT_42861,4.407114
ACCIDENT_42862,4.3744073
ACCIDENT_42863,4.838523
ACCIDENT_42864,4.6120415
ACCIDENT_42865,4.383852
ACCIDENT_42866,4.7839885
ACCIDENT_42867,4.322897
ACCIDENT_42868,4.556463
ACCIDENT_42869,4.5574255
ACCIDENT_42870,4.91467
ACCIDENT_42871,4.5843925
ACCIDENT_42872,4.89077
ACCIDENT_42873,4.483682
ACCIDENT_42874,4.4069223
ACCIDENT_42875,4.5736823
ACCIDENT_42876,4.553583
ACCIDENT_42877,4.509313
ACCIDENT_42878,3.5891235
ACCIDENT_42879,3.587767
ACCIDENT_42880,4.308431
ACCIDENT_42881,4.9669814
ACCIDENT_42882,3.8787954
ACCIDENT_42883,3.4134715
ACCIDENT_42884,5.809763
ACCIDENT_42885,4.162649
ACCIDENT_42886,4.5069623
ACCIDENT_42887,3.380531
ACCIDENT_42888,5.1683555
ACCIDENT_42889,5.199113
ACCIDENT_42890,5.0827165
ACCIDENT_42891,4.8535094
ACCIDENT_42892,3.5063694
ACCIDENT_42893,4.81543
ACCIDENT_42894,4.671138
ACCIDENT_42895,3.932934
ACCIDENT_42896,3.6190898
ACCIDENT_42897,4.1878066
ACCIDENT_42898,4.6718316
ACCIDENT_42899,3.2330525
ACCIDENT_42900,4.6114087
ACCIDENT_42901,4.996497
ACCIDENT_42902,4.4176145
ACCIDENT_42903,4.935575
ACCIDENT_42904,4.748445
ACCIDENT_42905,4.8484983
ACCIDENT_42906,4.769805
ACCIDENT_42907,3.7409708
ACCIDENT_42908,4.7250447
